,車站種類,車站編號,車站名稱,村里數量,納稅單位,綜合所得總額,所得平均,戶數,人口,男性人口,女性人口,0-14歲人口,15-64歲人口,65歲以上人口,15-19歲人口,20-24歲人口,25-29歲人口,30-34歲人口,35-39歲人口,40-44歲人口,45-49歲人口,50-54歲人口,55-59歲人口,60-64歲人口,博士人口,碩士人口,大學院校人口,專科人口,高中職人口,國中初職人口,小學人口,不識字人口,未婚人口,有偶人口,出生數,死亡數,遷入人口,遷出人口
0,tp_mrt,BL01,台北捷運頂埔站,30,15072.0,1270678.0,852.0,19790.0,53554.0,26650.0,26908.0,6979.0,40391.0,6186.0,2985.0,3697.0,4074.0,3853.0,4629.0,4756.0,4077.0,4179.0,4323.0,3819.0,162.0,2411.0,12392.0,5367.0,14992.0,6660.0,4264.0,255.0,23934.0,22741.0,412.0,322.0,2038.0,2104.0
1,tp_mrt,BL02,台北捷運永寧站,49,25130.0,2148284.0,1444.0,32794.0,88407.0,43516.0,44895.0,11247.0,66950.0,10215.0,4792.0,6122.0,6801.0,6514.0,7693.0,7636.0,6614.0,6960.0,7354.0,6459.0,298.0,4369.0,21421.0,9289.0,24014.0,10546.0,6715.0,394.0,39509.0,37788.0,692.0,482.0,3394.0,3407.0
2,tp_mrt,BL03,台北捷運土城站,63,33535.0,2925024.0,1888.0,43504.0,117022.0,57370.0,59652.0,14963.0,88558.0,13508.0,6238.0,7910.0,8891.0,8649.0,10436.0,10249.0,8711.0,9139.0,9715.0,8616.0,397.0,5911.0,28596.0,12603.0,31339.0,13788.0,8767.0,503.0,52125.0,50177.0,903.0,614.0,4633.0,4468.0
3,tp_mrt,BL04,台北捷運海山站,105,50931.0,4495021.0,3192.0,66921.0,177725.0,87046.0,90684.0,22187.0,132310.0,23242.0,9152.0,11405.0,12808.0,13006.0,16021.0,15708.0,13150.0,13363.0,14273.0,13418.0,692.0,9561.0,43587.0,19472.0,46627.0,20473.0,14098.0,790.0,78269.0,76753.0,1357.0,986.0,7020.0,6696.0
4,tp_mrt,BL05,台北捷運亞東醫院站,141,64662.0,5784559.0,4359.0,86239.0,227308.0,111046.0,116268.0,29035.0,166638.0,31646.0,11472.0,13889.0,15667.0,16397.0,20655.0,20377.0,16782.0,16465.0,17633.0,17296.0,983.0,12868.0,56066.0,25304.0,58136.0,25392.0,18141.0,1074.0,100014.0,98450.0,1696.0,1294.0,8817.0,8554.0
5,tp_mrt,BL06,台北捷運府中站,171,77264.0,7120161.0,5401.0,103356.0,269031.0,131029.0,138010.0,34173.0,195849.0,39021.0,13340.0,15781.0,18017.0,19110.0,24468.0,24572.0,20323.0,19381.0,20396.0,20472.0,1240.0,15957.0,66913.0,30085.0,67297.0,29522.0,22079.0,1379.0,117793.0,117297.0,1978.0,1550.0,10456.0,9768.0
6,tp_mrt,BL07,台北捷運板橋站,168,73422.0,6782623.0,5319.0,99337.0,256451.0,125120.0,131341.0,32494.0,185438.0,38529.0,12581.0,14679.0,16836.0,18018.0,23306.0,23623.0,19533.0,18249.0,19097.0,19527.0,1217.0,15415.0,63634.0,28704.0,63900.0,27948.0,21413.0,1341.0,112082.0,111689.0,1856.0,1534.0,9910.0,9314.0
7,tp_mrt,BL08,台北捷運新埔站,166,70537.0,6541736.0,5272.0,95739.0,246352.0,120228.0,126134.0,30701.0,176771.0,38889.0,11951.0,14074.0,15980.0,17124.0,22042.0,22349.0,18766.0,17633.0,18283.0,18586.0,1226.0,14994.0,61111.0,27360.0,61234.0,26460.0,21485.0,1381.0,107423.0,107126.0,1780.0,1537.0,9088.0,9140.0
8,tp_mrt,BL09,台北捷運江子翠站,159,68002.0,6352298.0,5076.0,92571.0,236920.0,115633.0,121292.0,29924.0,169291.0,37709.0,11467.0,13396.0,15340.0,16336.0,21088.0,21410.0,18090.0,17017.0,17538.0,17617.0,1182.0,14303.0,58512.0,25942.0,58860.0,25284.0,21110.0,1391.0,103440.0,102581.0,1751.0,1502.0,8891.0,8986.0
9,tp_mrt,BL10,台北捷運龍山寺站,144,67808.0,7523795.0,5258.0,90799.0,218973.0,106034.0,112946.0,28192.0,151705.0,39078.0,9899.0,11641.0,12805.0,13915.0,18463.0,18911.0,16708.0,16448.0,16767.0,16163.0,2286.0,18552.0,60821.0,23994.0,49147.0,18195.0,16273.0,1124.0,93884.0,95655.0,1671.0,1616.0,11310.0,12668.0
10,tp_mrt,BL11,台北捷運西門站,159,76789.0,8864569.0,5944.0,102824.0,241629.0,116022.0,125616.0,31361.0,165625.0,44646.0,10350.0,12333.0,13787.0,15373.0,20644.0,20698.0,17932.0,18046.0,18464.0,18015.0,2868.0,21855.0,68914.0,26328.0,52764.0,18966.0,17081.0,1086.0,103506.0,105195.0,1916.0,1856.0,13493.0,15153.0
11,tp_mrt,BL12,台北捷運台北車站,169,90114.0,11146716.0,6800.0,116593.0,274167.0,130527.0,143648.0,36348.0,185569.0,52254.0,11596.0,13663.0,15100.0,17110.0,23026.0,23166.0,20235.0,20259.0,20808.0,20631.0,3806.0,27572.0,82655.0,30165.0,56426.0,18728.0,17044.0,1013.0,117062.0,121308.0,2151.0,2069.0,15641.0,17864.0
12,tp_mrt,BL13,台北捷運善導寺站,148,93008.0,12414980.0,6718.0,115941.0,274727.0,129659.0,145078.0,38195.0,182941.0,53594.0,11730.0,13408.0,14481.0,16484.0,22580.0,23100.0,20233.0,20107.0,20445.0,20398.0,4474.0,30859.0,87364.0,30318.0,52630.0,15443.0,14256.0,816.0,117143.0,123729.0,2155.0,1998.0,16239.0,18414.0
13,tp_mrt,BL14,台北捷運忠孝新生站,151,99462.0,13909745.0,7321.0,119811.0,288244.0,134864.0,153390.0,41891.0,189609.0,56746.0,12519.0,13945.0,14763.0,16750.0,23264.0,24206.0,21400.0,20870.0,20967.0,20964.0,5231.0,35396.0,96154.0,31707.0,51077.0,13475.0,12355.0,638.0,123083.0,131965.0,2230.0,1975.0,17181.0,19192.0
14,tp_mrt,BL15,台北捷運忠孝復興站,142,99137.0,14030850.0,7022.0,117355.0,285416.0,133317.0,152104.0,40081.0,187936.0,57402.0,12418.0,14055.0,14725.0,16546.0,22564.0,23404.0,21226.0,20972.0,21070.0,20991.0,5156.0,35982.0,97985.0,31951.0,49177.0,12453.0,11717.0,609.0,120728.0,132179.0,2161.0,1960.0,15711.0,18068.0
15,tp_mrt,BL16,台北捷運忠孝敦化站,145,101870.0,14262737.0,7050.0,119814.0,294943.0,138222.0,156725.0,40555.0,195038.0,59359.0,12892.0,14691.0,15573.0,17360.0,23375.0,24004.0,21820.0,21730.0,21882.0,21739.0,5004.0,36331.0,101241.0,33225.0,51504.0,13296.0,12770.0,684.0,124289.0,137056.0,2238.0,2037.0,15205.0,17927.0
16,tp_mrt,BL17,台北捷運國父紀念館站,131,91898.0,12679052.0,6247.0,107534.0,266356.0,125009.0,141353.0,35870.0,177016.0,53475.0,11578.0,13417.0,14343.0,15940.0,21361.0,21664.0,19678.0,19642.0,19811.0,19600.0,4134.0,32117.0,91588.0,30295.0,46934.0,12328.0,12108.0,674.0,111671.0,124315.0,2047.0,1836.0,13350.0,15909.0
17,tp_mrt,BL18,台北捷運市政府站,124,85000.0,11405024.0,5760.0,99635.0,247047.0,116071.0,130980.0,32480.0,165388.0,49185.0,10738.0,12567.0,13536.0,15121.0,20115.0,20212.0,18275.0,18247.0,18403.0,18192.0,3473.0,28667.0,84213.0,28482.0,44773.0,11919.0,12037.0,693.0,103280.0,115180.0,1929.0,1695.0,12067.0,14627.0
18,tp_mrt,BL19,台北捷運永春站,97,66278.0,8628529.0,4355.0,78536.0,194991.0,91963.0,103031.0,25504.0,131370.0,38122.0,8457.0,9960.0,10835.0,12170.0,16180.0,16202.0,14506.0,14424.0,14452.0,14192.0,2516.0,21797.0,65509.0,22611.0,36220.0,9853.0,10125.0,591.0,81505.0,90758.0,1561.0,1333.0,9197.0,11423.0
19,tp_mrt,BL20,台北捷運後山埤站,81,55877.0,7083004.0,3509.0,66971.0,165266.0,78594.0,86671.0,20935.0,113202.0,31131.0,7213.0,8562.0,9530.0,10798.0,14136.0,13781.0,12303.0,12320.0,12365.0,12196.0,1960.0,17683.0,54549.0,19426.0,31779.0,8851.0,9282.0,551.0,68869.0,76815.0,1369.0,1107.0,7544.0,9621.0
20,tp_mrt,BL21,台北捷運昆陽站,65,45779.0,5607261.0,2656.0,55638.0,138686.0,66575.0,72107.0,18481.0,97338.0,22862.0,6265.0,7510.0,8368.0,9507.0,12482.0,11984.0,10348.0,10418.0,10429.0,10025.0,1541.0,13429.0,43355.0,16289.0,27838.0,8221.0,8761.0,550.0,58661.0,63959.0,1198.0,850.0,6261.0,8003.0
21,tp_mrt,BL22,台北捷運南港站,50,35483.0,4221098.0,1981.0,42932.0,108479.0,52536.0,55939.0,14772.0,78137.0,15565.0,5130.0,6200.0,6887.0,7604.0,9923.0,9626.0,8172.0,8370.0,8412.0,7811.0,1090.0,9381.0,32134.0,12773.0,23065.0,7254.0,7357.0,479.0,46376.0,49619.0,973.0,622.0,5184.0,6057.0
22,tp_mrt,BL23,台北捷運南港展覽館站,45,30849.0,3624012.0,1753.0,38042.0,94461.0,45653.0,48802.0,12620.0,69212.0,12626.0,4627.0,5743.0,6172.0,6400.0,8313.0,8467.0,7371.0,7725.0,7680.0,6709.0,951.0,7760.0,27623.0,11288.0,20817.0,6728.0,6152.0,390.0,40602.0,42761.0,789.0,527.0,4762.0,5142.0
23,tp_mrt,BR01,台北捷運動物園站,31,21955.0,2639629.0,1262.0,26838.0,67789.0,32626.0,35158.0,8449.0,48445.0,10895.0,3359.0,4118.0,4217.0,4377.0,5580.0,5549.0,5332.0,5632.0,5390.0,4896.0,1073.0,7174.0,21185.0,7708.0,13790.0,3974.0,4029.0,293.0,28625.0,30908.0,530.0,472.0,2623.0,3225.0
24,tp_mrt,BR02,台北捷運木柵站,41,29154.0,3505789.0,1684.0,35610.0,89631.0,42952.0,46676.0,11403.0,63628.0,14600.0,4389.0,5314.0,5498.0,5760.0,7395.0,7388.0,7054.0,7381.0,7033.0,6423.0,1351.0,9481.0,28226.0,10286.0,18074.0,5088.0,5219.0,362.0,37880.0,40941.0,695.0,613.0,3638.0,4497.0
25,tp_mrt,BR03,台北捷運萬芳社區站,51,37195.0,4465807.0,2118.0,45251.0,113381.0,54196.0,59184.0,14460.0,79989.0,18933.0,5404.0,6605.0,6856.0,7287.0,9433.0,9352.0,8901.0,9127.0,8849.0,8176.0,1717.0,12233.0,36004.0,13153.0,22556.0,6211.0,6434.0,436.0,47735.0,52177.0,881.0,768.0,4808.0,5830.0
26,tp_mrt,BR04,台北捷運萬芳醫院站,72,49185.0,5906876.0,2985.0,60639.0,149292.0,71245.0,78046.0,18636.0,104627.0,26029.0,6918.0,8503.0,8945.0,9470.0,12153.0,12104.0,11643.0,12091.0,11761.0,11043.0,2403.0,16343.0,47473.0,17387.0,29645.0,8332.0,8306.0,541.0,62611.0,68650.0,1112.0,1040.0,6697.0,7864.0
27,tp_mrt,BR05,台北捷運辛亥站,83,56652.0,6935055.0,3536.0,68354.0,169106.0,80171.0,88934.0,21238.0,117118.0,30750.0,7697.0,9431.0,9973.0,10687.0,13810.0,13599.0,12851.0,13403.0,13149.0,12527.0,2847.0,19214.0,55020.0,19540.0,32511.0,8852.0,9056.0,580.0,70774.0,78216.0,1293.0,1191.0,7891.0,9177.0
28,tp_mrt,BR06,台北捷運麟光站,90,61831.0,8555882.0,4289.0,72947.0,181493.0,85288.0,96205.0,24701.0,121246.0,35547.0,8089.0,9398.0,9808.0,10744.0,14453.0,14666.0,13574.0,13718.0,13597.0,13211.0,3403.0,22780.0,61941.0,20214.0,31637.0,8162.0,7937.0,485.0,76188.0,84440.0,1390.0,1287.0,8951.0,10601.0
29,tp_mrt,BR07,台北捷運六張犁站,116,78245.0,11092327.0,5667.0,91857.0,228187.0,106933.0,121254.0,32293.0,150853.0,45045.0,10248.0,11556.0,11986.0,13186.0,17991.0,18607.0,17096.0,17002.0,16808.0,16393.0,4457.0,29399.0,78204.0,25121.0,38694.0,9789.0,9409.0,550.0,96269.0,106342.0,1723.0,1571.0,12058.0,13865.0
30,tp_mrt,BR08,台北捷運科技大樓站,128,82659.0,11830804.0,6277.0,97561.0,240509.0,112933.0,127574.0,34465.0,158205.0,47846.0,10714.0,12041.0,12450.0,13740.0,18755.0,19723.0,18034.0,17798.0,17705.0,17271.0,4840.0,31435.0,82134.0,26311.0,40553.0,10218.0,9726.0,566.0,101698.0,112036.0,1799.0,1698.0,13480.0,15040.0
31,tp_mrt,BR09,台北捷運大安站,128,86625.0,12559870.0,6446.0,101460.0,248542.0,116214.0,132329.0,36071.0,162608.0,49869.0,10979.0,12255.0,12698.0,14110.0,19432.0,20404.0,18486.0,18143.0,18179.0,17952.0,4995.0,32694.0,85793.0,27203.0,41203.0,10255.0,9564.0,519.0,105302.0,115939.0,1873.0,1716.0,14212.0,15929.0
32,tp_mrt,BR10,台北捷運忠孝復興站,142,99137.0,14030850.0,7022.0,117355.0,285416.0,133317.0,152104.0,40081.0,187936.0,57402.0,12418.0,14055.0,14725.0,16546.0,22564.0,23404.0,21226.0,20972.0,21070.0,20991.0,5156.0,35982.0,97985.0,31951.0,49177.0,12453.0,11717.0,609.0,120728.0,132179.0,2161.0,1960.0,15711.0,18068.0
33,tp_mrt,BR11,台北捷運南京復興站,127,87202.0,12133436.0,6146.0,104202.0,249986.0,116551.0,133440.0,34227.0,165296.0,50469.0,10700.0,12245.0,13031.0,14674.0,19976.0,20459.0,18421.0,18432.0,18735.0,18650.0,4001.0,30076.0,85184.0,28518.0,44831.0,11530.0,10803.0,544.0,105813.0,114739.0,1917.0,1733.0,13605.0,15783.0
34,tp_mrt,BR12,台北捷運中山國中站,100,69550.0,9504666.0,4722.0,83285.0,198996.0,92796.0,106200.0,26871.0,132618.0,39507.0,8482.0,9763.0,10532.0,11932.0,16159.0,16299.0,14723.0,14744.0,15045.0,14958.0,2801.0,22514.0,66785.0,23098.0,37114.0,9846.0,9263.0,468.0,84262.0,90852.0,1556.0,1353.0,10638.0,12594.0
35,tp_mrt,BR13,台北捷運松山機場站,94,66671.0,8943976.0,4370.0,79240.0,190530.0,88813.0,101722.0,25261.0,128108.0,37165.0,8110.0,9488.0,10340.0,11731.0,15682.0,15610.0,14179.0,14157.0,14445.0,14380.0,2541.0,21689.0,64488.0,22367.0,35363.0,9230.0,8938.0,434.0,80324.0,87564.0,1493.0,1243.0,9882.0,11693.0
36,tp_mrt,BR14,台北捷運大直站,57,40964.0,5297566.0,2535.0,48767.0,119742.0,56465.0,63283.0,15884.0,81486.0,22376.0,5142.0,6029.0,6669.0,7691.0,10184.0,9921.0,8844.0,8779.0,9054.0,9177.0,1482.0,12602.0,38857.0,13928.0,23331.0,6566.0,6595.0,350.0,50682.0,54756.0,967.0,775.0,5578.0,6929.0
37,tp_mrt,BR15,台北捷運劍南路站,31,24605.0,3350862.0,1541.0,27472.0,70729.0,33407.0,37325.0,9585.0,48499.0,12646.0,3160.0,3718.0,4150.0,4686.0,5979.0,5709.0,5147.0,5155.0,5381.0,5425.0,894.0,7868.0,23769.0,8286.0,13077.0,3457.0,3530.0,198.0,29852.0,33265.0,565.0,424.0,3104.0,3793.0
38,tp_mrt,BR16,台北捷運西湖站,36,28954.0,3830202.0,1655.0,33000.0,84365.0,39947.0,44420.0,11571.0,58714.0,14080.0,3817.0,4575.0,5087.0,5692.0,7194.0,6886.0,6120.0,6258.0,6558.0,6533.0,1001.0,9241.0,28137.0,10100.0,15682.0,4143.0,4168.0,242.0,35746.0,39498.0,696.0,478.0,3502.0,4401.0
39,tp_mrt,BR17,台北捷運港墘站,41,34177.0,4622198.0,1885.0,39233.0,98890.0,46915.0,51975.0,13358.0,69822.0,15715.0,4496.0,5464.0,6084.0,6828.0,8642.0,8144.0,7296.0,7486.0,7751.0,7630.0,1177.0,10818.0,32970.0,11881.0,18477.0,4845.0,4990.0,284.0,41873.0,46394.0,857.0,540.0,4290.0,5194.0
40,tp_mrt,BR18,台北捷運文德站,42,34671.0,4633779.0,1906.0,39857.0,101929.0,48618.0,53311.0,14275.0,72908.0,14747.0,4846.0,5800.0,6358.0,7077.0,9054.0,8640.0,7675.0,7817.0,7987.0,7653.0,1096.0,10594.0,33130.0,12279.0,19486.0,5190.0,5446.0,322.0,43611.0,47532.0,890.0,534.0,4366.0,5281.0
41,tp_mrt,BR19,台北捷運內湖站,36,30607.0,3980856.0,1604.0,34711.0,90979.0,43342.0,47635.0,13341.0,65617.0,12020.0,4470.0,5322.0,5830.0,6561.0,8154.0,7710.0,6600.0,6856.0,7224.0,6892.0,924.0,9159.0,29336.0,11068.0,17546.0,4634.0,4597.0,271.0,39572.0,42104.0,805.0,444.0,3647.0,4646.0
42,tp_mrt,BR20,台北捷運大湖公園站,37,31092.0,4101795.0,1668.0,35648.0,92180.0,43910.0,48269.0,13387.0,66629.0,12163.0,4503.0,5426.0,5932.0,6601.0,8134.0,7819.0,6759.0,7056.0,7409.0,6992.0,956.0,9320.0,29777.0,11186.0,17791.0,4765.0,4620.0,272.0,39953.0,42766.0,818.0,449.0,3924.0,4800.0
43,tp_mrt,BR21,台北捷運葫洲站,49,37222.0,4635600.0,2044.0,43871.0,110946.0,53273.0,57670.0,15076.0,80678.0,15188.0,5310.0,6635.0,7251.0,7845.0,9818.0,9421.0,8190.0,8727.0,9123.0,8357.0,1161.0,10381.0,34565.0,13454.0,22656.0,6688.0,6442.0,382.0,47631.0,51043.0,979.0,596.0,4968.0,5880.0
44,tp_mrt,BR22,台北捷運東湖站,51,37147.0,4537750.0,2072.0,44821.0,110800.0,53302.0,57494.0,14441.0,81421.0,14936.0,5306.0,6794.0,7354.0,7704.0,9700.0,9553.0,8390.0,9024.0,9269.0,8324.0,1129.0,9905.0,33902.0,13509.0,23631.0,7221.0,6533.0,387.0,47441.0,50681.0,947.0,582.0,5296.0,5877.0
45,tp_mrt,BR23,台北捷運南港軟體園區站,51,35198.0,4184199.0,2011.0,43594.0,107073.0,51701.0,55367.0,13985.0,78613.0,14473.0,5169.0,6499.0,7020.0,7295.0,9389.0,9458.0,8295.0,8836.0,8856.0,7794.0,1079.0,9012.0,31703.0,12882.0,23580.0,7477.0,6780.0,427.0,45815.0,48614.0,890.0,595.0,5367.0,5796.0
46,tp_mrt,BR24,台北捷運南港展覽館站,45,30849.0,3624012.0,1753.0,38042.0,94461.0,45653.0,48802.0,12620.0,69212.0,12626.0,4627.0,5743.0,6172.0,6400.0,8313.0,8467.0,7371.0,7725.0,7680.0,6709.0,951.0,7760.0,27623.0,11288.0,20817.0,6728.0,6152.0,390.0,40602.0,42761.0,789.0,527.0,4762.0,5142.0
47,tp_mrt,G01,台北捷運新店站,48,24041.0,2592816.0,1789.0,32768.0,75862.0,36177.0,39684.0,7335.0,54350.0,14183.0,3336.0,4503.0,4974.0,4764.0,5605.0,5813.0,6054.0,6526.0,6539.0,6231.0,814.0,6526.0,22938.0,9408.0,18203.0,5924.0,4346.0,261.0,30983.0,34385.0,461.0,502.0,3567.0,3259.0
48,tp_mrt,G02,台北捷運新店區公所站,63,33984.0,3783317.0,2392.0,45046.0,106573.0,50785.0,55792.0,11595.0,75662.0,19323.0,4904.0,6298.0,6711.0,6651.0,8129.0,8434.0,8499.0,8919.0,8786.0,8327.0,1266.0,9861.0,32634.0,12990.0,24106.0,7476.0,6115.0,380.0,44102.0,48533.0,698.0,701.0,4940.0,4777.0
49,tp_mrt,G03,台北捷運七張站,84,48353.0,5350003.0,3160.0,62745.0,150888.0,71971.0,78918.0,17146.0,107025.0,26724.0,7007.0,8842.0,9405.0,9540.0,11839.0,12109.0,11816.0,12471.0,12314.0,11678.0,1812.0,14274.0,46383.0,18213.0,33380.0,10177.0,8717.0,555.0,62995.0,68594.0,1002.0,1008.0,6966.0,7142.0
50,tp_mrt,G03A,台北捷運小碧潭站,88,45260.0,4782351.0,3174.0,60435.0,144705.0,69081.0,75628.0,15533.0,103292.0,25893.0,6590.0,8436.0,9154.0,9096.0,11263.0,11759.0,11523.0,11964.0,12024.0,11480.0,1407.0,11997.0,42982.0,17679.0,34575.0,11046.0,8743.0,539.0,60272.0,65085.0,922.0,975.0,6825.0,6546.0
51,tp_mrt,G04,台北捷運大坪林站,106,58445.0,6460417.0,3992.0,75596.0,182974.0,87226.0,95750.0,21216.0,128913.0,32854.0,8425.0,10496.0,11259.0,11577.0,14595.0,14832.0,14170.0,14805.0,14659.0,14090.0,2246.0,17399.0,56043.0,22094.0,40234.0,12126.0,10659.0,674.0,76594.0,83061.0,1237.0,1253.0,8562.0,8867.0
52,tp_mrt,G05,台北捷運景美站,122,66549.0,7363663.0,4596.0,85778.0,207904.0,98896.0,109009.0,24144.0,146068.0,37698.0,9581.0,11856.0,12735.0,13040.0,16568.0,16838.0,16039.0,16669.0,16619.0,16128.0,2619.0,20140.0,63930.0,25140.0,45447.0,13449.0,11962.0,763.0,87212.0,94183.0,1395.0,1440.0,9849.0,10316.0
53,tp_mrt,G06,台北捷運萬隆站,148,78887.0,9150253.0,5814.0,100460.0,242341.0,114763.0,127575.0,29329.0,167643.0,45368.0,10952.0,13286.0,14229.0,14862.0,19135.0,19778.0,18594.0,18974.0,19188.0,18661.0,3645.0,25647.0,76307.0,28715.0,50176.0,14431.0,12954.0,805.0,101886.0,110110.0,1625.0,1690.0,12158.0,12867.0
54,tp_mrt,G07,台北捷運公館站,165,90899.0,11735588.0,7048.0,111093.0,274091.0,129576.0,144516.0,37992.0,184009.0,52090.0,12507.0,14329.0,14984.0,15906.0,21527.0,22799.0,20776.0,20579.0,20585.0,20034.0,4786.0,32124.0,88372.0,30955.0,51782.0,14017.0,12922.0,810.0,116668.0,125594.0,1898.0,1869.0,14821.0,15905.0
55,tp_mrt,G08,台北捷運台電大樓站,168,91425.0,11844163.0,7229.0,114294.0,279604.0,132547.0,147057.0,38424.0,187149.0,54033.0,12723.0,14532.0,15201.0,16229.0,21809.0,23109.0,21021.0,20840.0,21138.0,20562.0,4789.0,32186.0,89112.0,31298.0,53556.0,15122.0,13813.0,921.0,119037.0,127152.0,1961.0,1965.0,15499.0,16805.0
56,tp_mrt,G09,台北捷運古亭站,167,89522.0,11456081.0,7096.0,114097.0,273839.0,130055.0,143786.0,36752.0,183517.0,53574.0,12177.0,14037.0,14893.0,16079.0,21673.0,22634.0,20388.0,20448.0,20826.0,20385.0,4583.0,30497.0,85621.0,30492.0,53813.0,16023.0,14703.0,954.0,116224.0,123316.0,1960.0,2009.0,15404.0,16839.0
57,tp_mrt,G10,台北捷運中正紀念堂站,153,84980.0,10798261.0,6472.0,108295.0,258664.0,123116.0,135548.0,35399.0,173143.0,50124.0,11375.0,13003.0,13909.0,15341.0,21002.0,21730.0,19222.0,19186.0,19424.0,18976.0,4155.0,27923.0,79511.0,28423.0,51307.0,15722.0,14872.0,955.0,110046.0,115839.0,1967.0,1925.0,14814.0,16509.0
58,tp_mrt,G11,台北捷運小南門站,144,76721.0,9375705.0,5786.0,99871.0,237878.0,113744.0,124141.0,32131.0,160909.0,44841.0,10423.0,12155.0,13100.0,14474.0,19649.0,20229.0,17763.0,17701.0,17980.0,17450.0,3466.0,23972.0,70835.0,26073.0,49257.0,15960.0,14832.0,969.0,101609.0,105439.0,1845.0,1776.0,13447.0,15055.0
59,tp_mrt,G12,台北捷運西門站,159,76789.0,8864569.0,5944.0,102824.0,241629.0,116022.0,125616.0,31361.0,165625.0,44646.0,10350.0,12333.0,13787.0,15373.0,20644.0,20698.0,17932.0,18046.0,18464.0,18015.0,2868.0,21855.0,68914.0,26328.0,52764.0,18966.0,17081.0,1086.0,103506.0,105195.0,1916.0,1856.0,13493.0,15153.0
60,tp_mrt,G13,台北捷運北門站,173,80237.0,8969676.0,6251.0,108527.0,254547.0,122422.0,132133.0,32191.0,175924.0,46433.0,10966.0,13181.0,14797.0,16465.0,21697.0,21777.0,18989.0,19156.0,19674.0,19246.0,2694.0,21550.0,71497.0,27948.0,57132.0,21418.0,18555.0,1137.0,109465.0,109747.0,1989.0,1954.0,13739.0,15653.0
61,tp_mrt,G14,台北捷運中山站,158,80975.0,10041530.0,6283.0,104104.0,245449.0,116675.0,128784.0,32432.0,166640.0,46380.0,10414.0,12298.0,13614.0,15436.0,20660.0,20773.0,18113.0,18145.0,18662.0,18554.0,3156.0,24048.0,74061.0,27122.0,51132.0,17107.0,15172.0,867.0,105126.0,108503.0,1927.0,1799.0,14017.0,15872.0
62,tp_mrt,G15,台北捷運松江南京站,125,82872.0,11556936.0,5986.0,99874.0,241128.0,113065.0,128072.0,34737.0,159002.0,47397.0,10472.0,11713.0,12395.0,14067.0,19474.0,20221.0,17868.0,17554.0,17689.0,17580.0,3829.0,28035.0,79321.0,26906.0,44420.0,11954.0,11087.0,561.0,103158.0,109721.0,1885.0,1684.0,13822.0,15893.0
63,tp_mrt,G16,台北捷運南京復興站,127,87202.0,12133436.0,6146.0,104202.0,249986.0,116551.0,133440.0,34227.0,165296.0,50469.0,10700.0,12245.0,13031.0,14674.0,19976.0,20459.0,18421.0,18432.0,18735.0,18650.0,4001.0,30076.0,85184.0,28518.0,44831.0,11530.0,10803.0,544.0,105813.0,114739.0,1917.0,1733.0,13605.0,15783.0
64,tp_mrt,G17,台北捷運台北小巨蛋站,124,85151.0,11603804.0,5833.0,101121.0,244858.0,114544.0,130320.0,32056.0,163076.0,49733.0,10475.0,12215.0,13136.0,14766.0,19692.0,19753.0,17992.0,18176.0,18472.0,18426.0,3593.0,28822.0,83844.0,28259.0,44463.0,11703.0,11246.0,586.0,102753.0,113105.0,1891.0,1716.0,12354.0,14908.0
65,tp_mrt,G18,台北捷運南京三民站,111,76009.0,10197580.0,5138.0,89021.0,220599.0,103673.0,116929.0,29248.0,147613.0,43744.0,9586.0,11102.0,12083.0,13570.0,18158.0,18104.0,16224.0,16168.0,16364.0,16268.0,2932.0,25124.0,74863.0,25576.0,40346.0,10733.0,10877.0,620.0,92423.0,102779.0,1749.0,1478.0,10753.0,13104.0
66,tp_mrt,G19,台北捷運松山站,88,60182.0,7838200.0,3928.0,71639.0,177768.0,84311.0,93457.0,23434.0,120835.0,33499.0,7843.0,9148.0,10030.0,11355.0,14955.0,14823.0,13299.0,13222.0,13207.0,12956.0,2199.0,19575.0,59118.0,20807.0,33328.0,9084.0,9423.0,553.0,74356.0,82792.0,1456.0,1177.0,8323.0,10391.0
